889,1016.33,10-31-2019 11:19:44
342,1379.44,10-26-2020 11:17:00
250,2432.70,05-23-2019 22:06:58
748,1130.26,05-24-2021 11:31:19
334,653.70,08-23-2019 19:02:19
721,255.65,09-25-2021 01:10:47
892,1768.81,06-07-2019 03:10:43
65,1930.87,07-05-2020 16:05:41
196,738.28,02-11-2020 03:33:43
940,337.45,03-07-2019 09:01:31
582,2063.82,11-15-2020 14:32:42
228,1371.94,12-25-2020 14:58:52
245,435.45,01-26-2019 02:08:55
823,730.83,01-31-2021 13:11:24
991,431.73,11-27-2020 08:44:37
146,3379.83,01-03-2021 02:06:24
823,2761.36,04-06-2019 20:47:40
557,830.22,05-30-2020 03:57:13
459,898.76,01-12-2019 14:49:45
94,1508.87,09-21-2020 22:55:54
83,818.13,10-13-2019 16:18:24
328,159.43,12-27-2019 19:24:15
897,1611.20,02-25-2021 08:54:55
521,1759.06,07-14-2021 12:43:47
956,1965.29,06-01-2020 10:30:48
502,2253.44,02-01-2020 19:24:37
112,444.60,11-25-2021 15:30:41
309,45.19,01-22-2019 00:24:24
565,2369.86,02-04-2019 14:40:47
299,1248.52,07-13-2021 20:37:24
724,1530.30,11-22-2021 17:54:15
128,1647.46,12-23-2021 22:12:58
561,721.47,09-17-2019 23:08:52
341,1643.06,05-20-2020 06:27:50
835,1074.30,07-21-2021 18:50:11
945,2304.04,05-09-2019 03:50:05
554,2355.97,07-22-2019 22:06:40
209,1435.23,08-05-2021 18:54:29
987,1854.27,04-09-2021 08:29:44
819,404.16,10-08-2019 02:46:30
618,2217.25,04-07-2020 06:03:00
561,2689.14,01-21-2020 22:37:32
602,2260.05,06-29-2019 22:09:17
295,1694.28,02-22-2020 01:33:43
456,290.69,11-24-2019 11:45:53
94,2002.06,11-20-2019 08:18:29
611,932.84,01-19-2020 01:07:15
818,2702.72,11-11-2021 11:36:04
395,1707.76,02-03-2020 14:27:40
325,2785.95,10-19-2019 16:50:41
590,1006.13,08-25-2019 11:31:37
248,871.42,01-17-2021 02:07:15
298,183.00,08-28-2021 00:24:54
189,98.45,10-18-2019 14:56:16
194,706.88,11-01-2021 09:47:05
842,2185.81,04-26-2020 00:06:01
192,1289.81,05-16-2019 12:20:17
34,497.68,04-10-2021 09:34:33
628,472.73,05-17-2019 11:01:08
673,1055.10,10-28-2020 08:36:21
267,938.52,01-01-2021 07:52:57
488,1880.18,10-22-2021 15:26:36
71,2115.83,05-08-2021 19:05:58
92,633.70,06-28-2020 04:43:57
696,932.91,03-07-2019 23:37:25
776,1376.73,08-19-2021 15:16:46
134,1303.33,11-01-2020 18:25:00
898,2340.25,08-14-2019 16:46:47
154,2236.28,04-19-2019 14:33:19
946,1191.32,02-18-2020 23:47:21
40,2987.53,08-23-2019 19:41:17
863,1318.95,09-11-2019 05:29:55
83,1988.55,06-11-2020 13:45:09
920,2570.23,09-06-2020 01:11:55
717,1562.53,11-27-2020 17:11:32
946,2877.50,06-10-2020 17:46:39
850,2348.38,07-16-2021 17:52:38
554,485.60,01-22-2019 07:29:38
700,1398.99,02-10-2021 23:49:16
401,1703.26,09-29-2019 22:11:30
858,1987.89,01-28-2020 03:02:49
723,1905.60,04-15-2021 12:41:06
538,121.29,05-06-2019 10:01:42
283,2158.47,09-28-2021 17:50:36
535,934.37,11-12-2021 11:03:42
832,2556.04,03-19-2019 05:58:18
242,1272.22,09-23-2020 02:51:15
870,868.63,10-30-2020 07:41:32
221,419.33,04-02-2019 00:40:52
917,2570.63,05-10-2020 04:31:00
696,2262.00,06-28-2020 07:55:47
604,1816.29,04-15-2021 05:50:24
846,166.27,10-23-2021 11:05:00
973,2719.03,10-23-2021 16:22:03
430,2044.59,08-20-2021 22:51:04
594,447.58,11-06-2019 00:52:10
282,556.40,03-31-2021 21:30:43
462,1880.83,10-30-2019 20:53:53
505,888.45,02-02-2021 01:52:08
677,2079.09,08-02-2019 16:02:40
657,557.17,01-22-2020 05:07:13
718,294.89,05-21-2020 14:28:21
939,362.33,12-29-2020 21:25:49
813,1616.75,04-02-2021 03:47:18
366,1268.48,01-14-2020 04:06:13
85,1658.39,10-15-2021 21:09:07
333,795.36,11-13-2020 03:43:45
628,1644.41,03-08-2020 23:31:20
119,756.21,05-31-2021 08:32:40
499,1860.59,08-22-2020 03:47:54
602,433.07,08-03-2020 22:58:10
646,2133.78,05-11-2019 07:01:46
344,233.24,10-27-2020 12:34:50
866,426.30,03-16-2020 16:23:42
195,1849.58,12-22-2021 12:28:15
249,1433.56,02-25-2019 01:42:08
17,2024.40,07-01-2019 00:54:54
750,2093.31,11-16-2019 16:37:03
278,144.52,11-04-2020 10:59:27
120,2814.30,02-21-2021 07:08:40
723,2075.84,08-29-2019 05:21:25
226,635.58,04-30-2019 15:30:45
381,1145.29,05-08-2019 05:26:55
814,2894.25,06-18-2019 11:17:16
175,1445.03,01-19-2021 04:29:09
341,1362.50,09-08-2021 06:14:03
437,1237.98,08-31-2020 02:26:26
836,1095.30,07-18-2021 07:59:48
64,939.35,03-03-2019 19:10:51
104,1881.93,01-07-2019 17:55:44
802,486.07,09-17-2019 00:50:43
150,2004.21,01-07-2021 15:00:30
876,2327.71,08-02-2021 04:29:13
715,86.69,04-16-2019 11:41:38
225,1306.26,07-16-2020 04:45:02
47,785.18,12-08-2021 05:55:57
837,838.15,03-15-2021 17:09:48
588,1786.29,06-23-2020 13:34:44
650,1383.56,01-30-2021 02:11:28
932,1637.44,06-17-2020 09:59:43
959,2343.40,06-06-2021 17:26:01
548,1664.48,06-19-2019 11:11:23
617,1188.80,06-05-2019 10:27:02
697,1795.37,07-20-2019 00:00:46
76,1392.64,11-13-2019 21:28:11
28,609.60,12-19-2019 20:13:45
128,1120.27,06-11-2019 09:32:04
651,486.47,10-01-2019 13:01:10
194,42.46,07-08-2021 05:01:50
621,593.18,08-29-2019 04:56:03
851,2718.52,04-27-2019 22:45:00
590,1365.03,11-16-2019 02:13:33
123,2071.69,05-30-2019 12:15:35
401,720.53,01-11-2021 14:47:41
94,1190.01,02-16-2019 20:37:53
380,1162.94,12-01-2019 06:26:58
854,2333.82,01-13-2021 12:37:16
119,1748.59,04-11-2021 06:35:30
38,1270.96,01-26-2019 23:54:09
621,1185.65,01-08-2021 19:11:29
23,1335.35,12-16-2020 12:18:27
200,796.97,04-13-2021 03:59:38
985,458.77,04-29-2020 23:22:59
994,1615.37,11-20-2019 21:50:43
190,569.07,10-26-2020 09:09:22
736,2585.94,01-16-2020 03:01:53
127,1399.46,05-24-2019 06:21:20
491,670.35,10-14-2021 03:42:48
216,1790.64,01-14-2019 08:57:01
745,2335.60,10-18-2021 10:01:21
820,1853.50,07-01-2021 15:06:11
63,674.76,09-08-2021 17:47:45
960,2198.04,03-23-2019 17:51:52
696,1163.81,04-28-2019 00:49:33
24,2812.92,04-16-2019 12:36:13
558,2782.94,12-20-2020 03:59:47
436,984.30,01-29-2019 03:22:13
636,372.81,08-19-2021 19:18:51
104,394.58,04-05-2019 05:39:48
856,794.97,01-04-2020 02:42:57
267,1085.70,12-07-2019 00:27:27
72,899.35,08-26-2021 13:46:13
227,350.40,06-03-2020 21:27:27
74,1022.16,06-15-2020 01:36:01
663,706.85,07-22-2021 17:54:59
309,824.76,05-30-2019 20:43:52
359,954.18,06-21-2020 13:22:36
447,625.79,03-17-2020 23:08:13
185,1891.53,09-21-2021 02:26:55
63,1622.86,12-17-2020 15:42:01
516,742.06,03-10-2021 09:25:12
479,2655.70,09-19-2019 02:25:38
41,584.88,08-17-2019 10:03:02
611,2179.53,05-10-2020 22:36:07
104,1778.11,06-11-2020 09:03:19
717,1096.80,12-27-2021 08:12:49
401,1015.83,02-13-2021 02:49:06
205,732.71,01-03-2020 01:51:02
267,740.69,01-21-2019 16:10:03
368,37.13,05-09-2019 11:58:32
927,800.87,01-11-2019 18:23:23
750,913.64,12-20-2020 22:26:48
482,897.46,01-06-2020 07:54:59
859,2398.79,04-23-2021 22:39:43
924,2962.87,07-23-2019 08:53:49
941,480.96,07-20-2019 18:02:39
584,353.63,08-30-2020 17:34:48
174,1841.07,01-12-2021 07:32:03
715,184.84,07-17-2020 03:37:22
689,626.41,05-22-2019 12:19:41
209,2633.46,06-03-2021 23:39:06
990,745.68,11-28-2020 04:30:36
786,1371.79,10-08-2019 14:15:23
60,963.14,01-28-2021 04:52:22
808,1504.60,08-05-2021 19:39:13
693,2525.58,08-01-2021 04:07:53
163,162.47,05-20-2020 02:48:55
866,753.17,05-24-2020 10:15:22
166,737.33,11-07-2020 08:14:09
351,137.39,11-13-2021 06:20:50
543,1700.64,05-31-2021 10:07:12
257,776.87,06-04-2019 07:37:42
121,578.98,02-12-2021 03:27:34
612,1088.01,10-18-2021 14:09:19
944,273.82,04-30-2020 15:39:57
453,481.27,01-01-2019 15:21:08
682,704.35,05-18-2021 16:17:15
180,456.87,03-12-2019 00:34:45
14,263.36,03-27-2021 03:00:49
483,1168.80,06-03-2020 02:27:49
698,2383.38,12-07-2020 02:49:44
420,830.08,02-13-2021 06:08:49
922,1216.78,02-07-2019 06:27:47
583,2492.92,10-26-2019 20:07:49
896,2529.77,10-28-2019 00:43:20
521,1135.89,01-01-2019 10:19:30
940,1846.20,06-27-2020 22:28:17
319,137.22,05-31-2019 12:24:03
665,2464.99,06-20-2020 12:32:23
366,2272.13,07-08-2019 06:14:38
398,747.38,11-08-2019 04:59:53
858,1363.56,11-28-2020 02:07:55
674,939.70,01-22-2020 10:09:14
257,431.31,08-02-2020 04:13:20
158,456.27,09-09-2019 00:20:27
575,2592.74,07-02-2020 11:14:59
708,2022.07,10-07-2021 10:08:55
13,607.11,05-08-2020 17:25:28
469,492.85,06-18-2020 02:18:57
760,2094.63,09-12-2020 00:32:39
81,396.65,02-28-2019 00:13:14
344,1055.13,11-13-2021 05:45:06
757,1200.41,02-11-2019 02:25:58
47,2006.65,10-10-2021 00:33:55
558,1710.35,02-16-2019 07:36:04
288,74.21,06-25-2019 10:43:17
139,293.32,12-17-2020 07:40:25
246,1010.38,01-29-2021 07:56:05
781,2398.75,11-06-2020 08:18:56
977,2516.61,01-05-2019 07:22:54
494,3388.14,02-24-2019 17:35:19
361,14.36,05-30-2020 07:48:36
625,1372.31,07-18-2019 03:03:14
295,2226.57,08-01-2019 10:27:03
690,448.61,01-12-2020 13:44:49
368,3171.65,04-01-2021 10:08:47
605,1722.80,09-13-2021 09:17:58
970,1572.61,06-19-2021 13:50:58
914,995.69,04-26-2021 06:16:56
649,122.30,08-07-2021 05:15:49
875,965.07,07-06-2020 02:26:47
636,1997.76,12-20-2021 05:13:03
136,1197.70,08-26-2019 03:35:32
733,1631.10,03-20-2020 19:10:46
318,2511.34,12-10-2021 03:32:16
398,865.97,02-03-2021 07:26:20
767,1985.96,04-25-2020 08:21:40
425,2328.53,06-30-2020 01:15:11
849,490.62,08-20-2020 22:04:26
667,1549.73,03-29-2020 09:10:13
83,207.04,08-03-2020 18:26:23
2,2335.63,07-27-2020 22:11:07
609,697.30,10-30-2020 15:44:14
197,424.58,08-17-2020 17:06:56
716,962.86,04-10-2021 23:59:49
343,2226.34,11-19-2021 11:02:29
164,507.76,06-02-2020 11:50:34
246,1611.26,06-20-2021 21:27:05
229,1692.98,11-30-2020 10:27:50
653,1934.51,11-21-2021 01:03:12
459,1757.51,07-27-2021 10:52:09
388,385.55,08-01-2020 11:25:49
728,513.57,11-09-2020 06:24:58
897,369.38,06-29-2020 11:00:24
690,1216.07,04-29-2021 17:07:30
582,136.85,08-13-2020 19:37:41
896,1493.14,07-20-2020 12:32:55
425,2270.72,06-29-2021 16:34:50
33,1573.41,10-24-2021 16:06:17
412,1452.92,07-01-2021 13:15:46
893,1754.11,05-06-2021 15:24:05
719,1532.65,11-17-2021 04:45:42
582,2470.42,07-18-2021 01:34:54
429,422.71,04-22-2020 12:41:37
791,1029.86,06-18-2019 03:08:24
679,710.95,02-10-2021 02:55:00
727,1297.80,01-28-2019 09:23:02
48,1170.48,07-19-2021 11:43:27
170,608.18,02-24-2021 10:01:04
457,345.47,06-12-2019 06:25:56
66,2543.95,10-02-2019 11:19:03
266,1145.71,05-28-2020 04:57:56
719,2028.42,01-26-2020 15:23:57
162,1359.67,01-18-2019 17:40:26
458,341.47,08-14-2021 04:09:17
541,2313.32,11-19-2021 19:44:06
907,55.06,06-27-2019 19:33:11
499,2922.36,08-23-2019 00:21:49
930,2652.53,11-02-2019 06:27:28
575,2612.71,01-03-2020 16:36:52
619,1241.73,08-08-2020 13:18:37
774,1191.56,10-12-2020 14:42:20
1,1290.45,10-15-2021 10:42:26
906,1703.53,12-06-2020 23:15:23
40,413.79,01-23-2021 15:25:08
507,368.72,09-27-2019 18:56:37
334,936.58,10-04-2019 11:20:51
320,679.03,11-10-2019 01:03:34
858,895.71,12-26-2020 05:05:24
479,2157.77,10-27-2019 01:50:17
52,579.80,01-23-2019 02:45:02
829,804.30,07-28-2021 17:36:18
843,288.77,01-14-2020 13:58:47
897,1718.38,12-06-2020 19:38:11
998,1698.31,05-25-2019 03:46:00
832,840.36,05-02-2020 19:18:15
426,2455.77,07-16-2019 18:53:08
193,371.38,11-07-2020 10:52:50
562,3268.62,10-12-2021 21:55:00
987,1873.95,09-26-2020 05:24:49
649,911.18,06-22-2020 09:27:16
86,507.97,09-17-2021 16:38:35
858,2591.01,09-04-2019 03:50:27
743,848.36,10-24-2021 13:34:04
134,478.44,04-05-2019 00:04:05
16,334.55,01-03-2021 04:00:41
412,647.38,04-17-2019 11:52:55
973,2882.06,03-19-2019 11:53:55
695,625.93,02-17-2019 02:31:47
428,1129.39,06-06-2021 02:25:09
324,343.61,05-09-2020 08:55:20
4,2473.48,06-20-2019 12:35:13
219,2638.88,01-01-2021 14:42:09
15,553.04,12-01-2020 21:10:42
735,1.93,12-02-2019 19:04:09
773,1776.38,05-13-2020 02:11:14
3,586.76,05-21-2019 16:41:13
843,2114.61,10-17-2020 17:10:42
692,1612.47,05-20-2021 17:10:20
542,1066.67,07-14-2019 05:02:00
627,1922.41,02-20-2021 18:07:34
101,1268.15,04-17-2019 08:42:24
196,2711.18,09-20-2021 08:16:45
122,2148.68,01-26-2020 03:18:42
623,906.25,06-16-2020 19:51:33
665,1585.03,12-02-2021 01:31:20
204,1909.39,10-01-2021 09:36:29
895,630.77,04-05-2020 11:24:09
310,1941.03,12-23-2019 05:33:42
287,455.88,10-22-2019 19:23:31
706,471.72,04-17-2020 02:47:42
187,2261.24,01-07-2020 21:06:35
103,1528.74,11-13-2021 22:15:03
488,789.83,03-11-2021 19:24:48
875,794.73,12-06-2020 22:20:38
945,1382.75,01-03-2020 16:40:10
407,79.68,07-05-2021 10:26:13
643,931.38,08-25-2020 15:23:28
84,868.71,11-06-2019 03:25:54
23,2019.98,03-07-2019 00:55:39
282,2094.76,05-02-2020 09:44:16
936,564.76,11-17-2020 18:24:32
464,1445.84,11-28-2020 16:56:48
820,2206.13,09-26-2019 10:48:20
812,257.29,12-30-2021 21:05:25
119,1762.15,05-25-2020 15:37:19
883,284.20,03-08-2019 20:17:10
263,1246.15,02-08-2020 01:36:39
137,2917.91,10-10-2021 10:30:09
670,13.10,06-27-2020 15:53:23
534,1545.87,11-21-2021 10:49:18
837,2376.00,08-10-2020 12:16:26
667,797.13,04-07-2019 05:33:29
661,1596.38,12-15-2021 08:32:50
356,750.76,06-02-2020 04:18:04
118,1096.04,06-24-2019 04:47:51
893,2575.96,02-17-2020 17:08:25
159,729.56,05-17-2020 07:47:41
286,662.96,11-18-2020 05:33:35
872,1074.11,01-07-2021 02:51:14
20,1887.33,08-04-2021 03:48:57
44,548.62,05-29-2021 20:08:58
42,812.18,06-13-2020 07:53:37
211,2123.77,05-01-2021 12:37:47
698,2241.52,06-14-2021 01:15:28
266,2725.30,11-14-2021 04:28:08
572,1601.02,09-25-2019 23:11:29
323,2134.15,11-23-2021 02:19:20
970,814.77,09-29-2021 23:45:27
376,2126.72,01-07-2021 17:49:05
961,291.01,07-29-2019 19:49:06
582,504.98,01-22-2020 14:44:51
932,1165.99,04-07-2020 14:50:02
870,903.55,08-12-2021 09:27:32
44,2207.34,01-14-2021 22:36:09
867,751.49,09-16-2021 21:28:15
768,1595.51,07-23-2020 16:04:42
985,2437.00,01-04-2019 23:56:04
719,1727.90,12-13-2021 09:40:20
623,1689.98,10-19-2020 16:50:40
672,2426.19,11-25-2021 18:00:21
507,1541.64,02-07-2021 15:56:32
730,1949.92,05-19-2020 10:35:19
660,719.49,04-23-2019 16:52:36
925,2243.47,11-13-2020 18:59:51
470,1685.85,04-09-2020 15:36:08
656,2116.78,05-01-2019 21:48:11
446,2543.90,09-02-2019 07:13:58
382,1554.43,10-20-2019 20:25:32
893,690.15,07-08-2020 18:06:43
551,1876.61,10-26-2019 08:47:31
183,1151.70,02-01-2020 06:52:18
213,2040.49,08-20-2020 03:19:05
385,1203.33,01-30-2020 06:28:28
602,424.72,02-28-2021 10:18:50
299,184.26,06-21-2019 01:47:53
10,2189.40,10-28-2020 01:49:28
142,1964.47,10-16-2020 03:16:56
155,1735.17,07-26-2020 15:24:54
278,1675.03,08-17-2019 04:05:20
342,1573.05,11-19-2021 08:23:17
346,1809.12,08-21-2020 12:19:47
809,892.58,03-29-2019 04:52:04
377,1967.00,06-13-2019 09:29:37
736,816.45,08-16-2020 00:13:02
96,2521.79,06-18-2021 12:13:57
347,1041.02,07-24-2021 08:48:00
799,2340.96,03-07-2020 20:10:35
636,1751.10,09-30-2021 16:21:56
37,2371.12,05-05-2019 04:54:37
43,160.86,11-17-2019 02:24:30
277,2320.93,04-05-2019 04:46:38
168,847.91,05-28-2019 06:38:18
154,1188.37,04-03-2021 01:58:07
598,581.75,04-17-2020 02:28:03
297,2079.18,12-07-2019 23:08:04
370,1918.75,03-27-2020 18:01:27
405,233.70,12-10-2019 13:08:25
562,152.92,03-04-2021 08:31:08
133,1012.37,05-05-2021 17:36:47
301,1555.94,01-31-2019 08:39:01
118,1234.51,10-19-2021 07:29:25
490,954.82,07-11-2020 05:28:52
749,1999.08,06-26-2019 21:21:29
246,2321.68,06-27-2020 04:58:15
957,428.38,06-11-2021 15:20:19
50,490.24,08-11-2020 07:32:26
316,420.37,01-05-2019 09:08:24
184,326.97,12-10-2019 18:38:44
878,921.40,03-25-2020 05:02:26
536,1412.23,01-20-2020 14:13:44
747,1155.30,08-21-2021 16:21:37
73,1679.72,05-07-2021 22:44:38
310,59.83,12-10-2021 16:32:20
413,1416.75,02-02-2021 15:57:27
856,744.01,02-22-2020 22:07:19
337,1036.44,07-25-2019 14:39:17
307,866.72,07-09-2020 12:37:17
425,230.79,12-11-2019 13:10:22
112,2832.18,04-11-2019 18:57:06
102,866.28,02-28-2021 15:16:26
575,1198.02,09-13-2020 23:12:25
931,1579.38,11-12-2021 10:42:26
493,1091.68,11-08-2020 02:01:31
486,2120.38,03-23-2019 00:39:37
346,441.26,06-29-2020 12:49:43
862,1607.07,08-07-2021 11:23:39
818,1153.63,11-20-2020 01:01:33
1000,1907.82,06-25-2020 12:22:02
832,548.71,08-25-2019 17:21:34
352,1488.61,08-30-2021 21:20:39
128,1847.79,01-30-2019 02:20:59
491,2410.95,07-28-2021 06:31:28
119,184.13,09-04-2019 05:24:36
717,24.67,04-24-2019 15:32:44
510,1760.10,08-22-2019 11:54:38
437,1606.69,06-30-2021 11:11:58
39,2623.88,03-10-2021 01:08:57
310,1580.61,12-24-2020 17:19:24
344,1236.95,12-20-2021 11:18:36
753,1315.46,05-31-2021 01:40:16
704,2479.69,02-28-2019 06:24:43
916,292.15,06-01-2019 21:44:53
160,1880.30,08-14-2019 12:04:20
942,1496.82,04-11-2020 14:33:17
171,26.30,01-27-2021 23:03:35
642,1695.22,02-25-2020 18:55:06
579,2609.69,04-14-2021 03:13:33
385,2352.92,12-21-2019 13:21:05
826,1284.30,04-05-2020 13:18:50
998,2149.16,11-26-2020 12:30:19
655,1925.30,02-25-2019 01:42:44
90,1254.76,05-12-2021 03:58:55
68,1446.69,08-31-2020 22:06:19
828,663.43,08-10-2020 16:26:33
87,78.51,03-02-2020 07:31:48
203,2322.68,03-23-2021 00:35:57
768,956.61,11-13-2019 04:20:20
227,2593.21,03-29-2021 08:36:51
63,46.06,06-18-2019 03:48:19
395,2059.49,07-29-2019 05:57:00
9,2302.32,02-09-2019 20:06:01
101,104.86,05-03-2021 14:38:11
404,796.11,06-20-2021 14:52:45
570,1749.75,09-28-2021 00:52:28
532,1304.53,04-04-2020 06:04:20
297,970.30,09-01-2019 14:36:58
460,893.81,04-30-2019 10:12:14
943,2338.82,06-06-2021 15:00:05
501,869.19,01-28-2021 14:20:42
808,1955.34,03-13-2020 00:34:00
599,248.35,04-03-2021 15:00:52
732,882.57,01-12-2020 12:00:45
696,861.37,07-04-2021 13:05:32
223,286.95,10-04-2019 05:44:44
434,400.03,03-23-2020 04:06:11
86,539.50,11-26-2021 02:34:17
378,3004.30,04-29-2020 05:57:01
226,1510.41,07-04-2020 16:28:30
268,823.77,03-19-2021 12:38:02
600,453.26,07-09-2020 11:40:19
796,2794.99,03-19-2020 19:26:49
171,2889.72,02-26-2020 10:56:32
442,1240.35,09-13-2021 23:43:28
197,2325.72,07-23-2020 08:47:26
368,2366.04,01-20-2020 01:33:31
118,1170.30,05-31-2021 06:11:32
66,2046.16,06-01-2021 04:40:00
842,2591.22,08-13-2019 01:57:32
885,2943.55,03-25-2020 07:02:37
874,2061.33,03-26-2020 19:26:56
719,2681.58,09-13-2020 16:58:48
29,1158.12,10-15-2019 23:47:22
925,1849.16,05-09-2019 20:22:24
539,1718.93,05-01-2020 06:58:33
463,404.01,08-20-2019 13:03:16
771,1182.71,07-11-2020 00:21:01
694,2270.03,05-16-2020 11:05:11
207,497.21,05-08-2020 00:51:33
122,1475.37,03-17-2019 17:26:27
510,1591.94,03-07-2021 12:16:55
408,121.54,10-22-2020 10:21:02
263,888.29,03-16-2019 07:43:06
213,1911.44,06-04-2020 15:00:42
657,1656.84,03-02-2019 11:33:35
44,1979.77,11-14-2020 19:20:29
971,2043.08,03-27-2020 01:27:27
817,1675.49,10-13-2019 15:59:58
222,315.87,02-13-2020 12:55:38
639,912.17,05-23-2019 09:38:24
150,1206.79,03-26-2020 17:47:45
108,374.08,06-30-2021 15:50:43
203,1267.41,05-24-2021 08:32:56
470,1497.99,07-18-2021 00:02:32
388,1953.08,09-18-2020 03:58:52
371,2019.53,10-08-2019 19:55:17
560,865.31,06-30-2019 15:51:39
847,1333.61,02-26-2019 12:21:39
155,419.57,02-07-2020 20:27:32
108,1981.80,11-19-2021 19:13:13
611,318.61,09-27-2020 16:43:59
500,2212.66,11-25-2019 17:14:56
152,235.24,05-11-2021 13:57:00
578,1027.21,12-12-2020 04:07:29
416,48.72,09-05-2019 14:06:25
654,1213.03,03-16-2020 18:20:26
697,1446.34,12-14-2020 11:26:08
434,873.90,09-14-2020 00:31:15
899,1816.05,02-19-2020 23:25:11
534,620.80,02-10-2021 16:05:38
508,1399.56,11-28-2020 09:17:48
696,489.16,09-17-2019 00:37:25
940,72.68,07-30-2019 02:31:30
910,1597.30,12-07-2019 16:51:21
331,600.05,07-13-2021 22:14:36
854,297.55,10-07-2020 20:06:56
511,1242.71,02-28-2021 00:44:42
511,1741.15,10-03-2019 08:21:13
651,2622.62,02-02-2021 01:05:03
687,1298.88,06-09-2021 21:08:09
896,1812.50,10-17-2021 12:01:08
207,679.50,12-11-2020 20:20:19
556,1781.93,04-27-2021 10:47:24
625,4.82,06-19-2021 22:09:40
954,2156.90,06-07-2020 21:21:41
225,1051.79,01-09-2020 01:14:59
10,800.50,02-04-2020 09:22:38
349,3176.89,12-30-2021 00:51:09
723,293.77,01-17-2021 10:26:45
986,1399.19,04-23-2020 00:05:31
765,853.97,12-19-2021 21:36:24
921,2589.24,12-26-2021 11:22:45
326,2351.87,05-19-2021 14:59:30
838,1766.71,02-14-2021 15:09:11
330,1146.96,06-10-2019 08:29:51
37,1624.07,10-02-2021 09:12:21
538,1230.45,05-16-2021 21:21:37
152,689.34,09-14-2019 17:56:34
896,575.87,10-21-2020 21:07:58
264,1811.98,08-15-2019 00:46:14
618,225.11,09-20-2019 05:22:42
803,990.03,07-17-2021 03:38:32
160,698.88,11-11-2019 03:17:27
863,272.36,06-06-2021 16:35:35
389,1879.24,12-20-2019 07:01:12
597,541.42,02-05-2020 01:15:54
302,2636.11,09-07-2021 16:40:26
736,47.28,11-17-2021 00:46:30
724,878.88,09-21-2019 15:27:49
827,2782.65,05-10-2021 01:28:00
482,2240.68,04-26-2021 18:19:27
68,2710.63,02-09-2021 17:17:41
