77,1976,353.64,4,True
78,9684,397.44,2,True
78,2287,383.11,1,True
78,4900,217.42,1,True
78,7747,313.7,2,False
78,6804,367.19,3,True
78,7815,25.33,1,True
78,8223,56.75,2,True
79,987,333.61,1,True
79,4920,284.11,4,True
79,8121,116.51,1,True
79,3536,413.89,3,True
79,5826,161.06,1,True
79,6410,83.18,1,True
79,8638,17.27,2,True
79,1335,498.8,2,True
80,106,67.92,1,True
80,676,159.26,5,True
80,62,177.42,4,True
80,4796,439.14,1,False
80,3718,227.39,1,True
80,9391,282.93,3,True
80,3136,416.28,5,True
81,7552,294.83,2,False
81,5410,66.74,1,True
81,2757,278.5,3,True
81,6912,231.13,4,True
81,7135,391.39,4,True
81,7333,398.94,3,False
81,2417,464.27,4,True
82,2118,299.48,3,True
82,3062,50.36,4,True
82,5723,49.55,1,True
82,7004,319.39,5,True
82,6386,341.87,4,False
82,3610,134.72,4,True
83,3347,365.01,4,True
83,816,295.55,1,True
83,546,260.23,2,True
83,1390,391.91,1,True
83,5962,460.19,5,True
83,2844,97.59,2,True
83,4880,403.89,4,True
83,1423,298.5,2,False
84,4661,180.33,2,False
84,5786,380.8,1,True
84,7511,246.78,1,True
84,8460,211.16,2,True
84,8970,91.72,5,False
84,7058,366.31,1,True
84,7452,119.05,1,True
84,4174,387.79,1,False
84,7800,210.41,1,True
85,4357,145.03,5,True
85,718,78.34,1,True
85,2670,41.29,2,True
85,64,486.67,3,True
85,118,126.2,1,True
85,1047,329.04,5,True
86,9972,294.18,2,True
86,9139,66.56,3,True
86,7434,205.72,4,True
86,5563,182.78,2,True
87,9935,497.34,4,True
87,5227,229.21,5,True
88,7467,211.03,5,True
88,4187,62.98,4,True
88,8555,11.39,3,True
88,3116,473.52,4,True
88,1313,414.08,1,True
88,8599,278.71,3,True
88,3078,73.32,2,True
88,4120,494.8,3,True
88,4942,138.12,1,True
89,6303,397.07,4,True
89,7900,196.84,4,True
89,3932,41.1,5,True
89,5012,179.23,4,True
89,1186,482.68,3,True
89,7556,368.89,3,True
89,7184,170.71,5,True
89,6757,475.89,1,True
89,7552,294.83,3,True
90,1403,16.33,1,True
90,3952,453.18,3,True
91,6784,339.07,4,True
91,7221,119.63,1,True
91,1264,209.33,4,True
92,6464,370.28,5,True
92,2956,158.86,1,True
92,8031,457.99,1,True
92,2099,198.65,3,True
92,5771,487.95,3,True
92,7129,232.57,3,True
92,9133,159.57,1,True
92,8871,70.86,1,True
92,4863,97.52,5,False
93,8422,343.91,3,True
93,7571,477.15,4,True
93,4277,464.41,1,True
93,3798,156.59,2,True
93,1946,196.63,3,True
93,1621,110.25,3,True
93,6798,470.18,2,True
93,3575,238.42,5,True
94,8775,18.68,3,True
95,816,295.55,5,True
95,6304,217.33,5,True
95,4466,214.4,1,True
95,9255,156.41,3,True
95,3763,206.99,1,True
95,8961,218.34,4,True
95,4627,392.53,2,True
96,1062,50.33,2,True
96,5040,5.73,2,True
96,5365,286.21,1,True
96,6118,58.2,1,True
97,4700,103.57,2,True
97,2808,349.91,3,True
97,254,320.86,3,True
97,8275,89.59,5,True
97,6016,145.44,1,True
97,416,23.61,4,True
97,6487,436.56,4,True
97,2900,247.82,3,True
98,2222,42.46,4,False
98,3385,498.89,2,False
99,9331,41.39,1,False
99,3498,114.31,4,True
99,2165,92.42,5,True
99,6304,217.33,3,True
99,9974,103.13,2,True
99,2173,410.3,1,True
99,8171,171.84,5,True
99,427,410.01,3,True
100,5876,447.46,4,True
100,7466,126.19,4,True
100,208,130.12,5,True
100,9105,322.43,4,True
100,2673,211.19,1,True
100,8110,183.65,2,False
100,7884,333.02,1,True
100,5146,160.02,1,False
100,1292,143.18,2,True
100,2254,200.8,5,True
101,3131,221.98,3,True
101,4781,306.11,1,True
101,970,95.9,2,True
101,628,211.3,3,True
101,4093,163.59,2,True
101,7234,126.07,2,True
101,3705,108.27,3,True
102,2660,265.34,4,True
102,279,428.92,1,True
102,9400,442.18,4,True
102,955,229.74,5,False
102,2480,166.63,5,True
102,362,64.69,3,True
103,403,339.56,5,True
104,204,184.48,5,True
105,1091,229.52,4,True
105,5653,25.54,1,True
105,6927,335.31,3,True
105,3549,275.63,1,True
105,7135,391.39,4,True
105,5870,188.01,2,True
106,5388,378.55,3,False
106,6697,445.25,2,True
106,158,235.54,2,True
107,8745,433.43,2,True
107,7581,32.74,4,False
107,688,57.7,3,True
107,2010,4.52,1,True
107,6397,380.96,4,True
108,8202,52.0,2,True
109,8421,312.66,4,False
109,2428,76.72,1,True
109,5409,401.51,4,True
109,2890,354.6,2,True
109,361,163.06,5,True
109,9204,131.89,2,True
109,1287,379.79,3,True
109,9803,248.77,5,True
109,7501,381.92,5,False
109,2462,444.9,2,True
110,657,495.7,2,True
110,5576,180.14,2,False
110,6171,462.75,1,True
110,596,449.0,4,True
110,1471,231.31,4,True
110,4800,472.47,2,True
110,2474,386.08,1,True
110,3874,216.31,3,True
110,5837,431.38,2,True
110,6640,462.25,4,True
111,8067,462.45,3,True
111,243,245.04,5,True
111,8692,86.9,5,True
111,9022,20.8,2,True
111,574,70.45,1,False
112,9348,275.55,3,True
112,4300,62.5,5,True
112,628,211.3,2,True
112,6475,280.47,4,False
112,1968,6.96,4,True
112,5682,193.63,2,True
112,840,133.7,1,True
112,4478,293.24,4,False
112,562,229.61,1,True
113,4748,275.94,5,True
113,3394,7.61,3,False
113,8674,119.94,4,True
113,5578,93.26,4,True
113,4108,189.11,5,True
113,1901,111.78,3,True
113,5402,185.58,4,True
113,9611,478.39,1,True
113,8737,197.01,5,True
113,5796,308.79,4,True
114,5418,198.22,2,False
114,149,437.36,2,True
114,841,447.21,1,True
115,5646,500.68,2,True
115,4771,284.57,3,True
115,4809,479.53,2,True
116,6614,31.05,4,True
116,7063,476.09,2,True
116,17,449.45,5,True
116,9319,499.32,2,True
116,7243,494.44,4,True
116,5594,264.17,5,True
116,7877,344.13,4,True
116,4222,58.48,4,False
117,3075,284.22,3,True
117,8994,265.83,2,True
117,4568,42.5,4,True
117,8678,318.13,4,True
117,1037,142.19,3,True
117,2580,148.63,2,True
117,1805,58.77,4,True
117,8910,64.19,2,True
117,6308,108.31,5,False
117,7128,119.52,3,True
118,4669,375.27,4,True
118,7025,311.79,1,False
118,4595,41.02,4,True
118,8816,111.42,2,True
118,9090,177.76,2,True
119,3113,297.27,4,False
119,7074,353.29,5,True
119,98,419.93,1,False
119,8381,486.2,5,True
119,9233,117.82,5,True
119,5916,476.81,5,True
120,9202,244.69,3,True
121,3741,403.02,4,True
121,5936,286.5,4,True
121,2598,159.6,3,True
121,3188,370.59,1,True
121,5811,218.03,5,True
121,8148,440.41,2,True
121,4086,8.35,3,True
121,3970,485.89,3,True
121,3035,197.19,1,False
121,6889,31.76,2,True
122,7343,92.85,3,True
122,7369,481.27,5,True
122,1646,282.67,2,True
122,2696,276.17,1,True
122,1069,337.52,5,True
122,6471,227.32,3,True
122,4144,248.37,5,True
122,5840,417.47,3,True
122,5375,45.47,3,True
122,5035,255.31,3,True
123,180,187.71,5,False
123,4107,383.89,2,True
123,6522,429.28,1,True
123,7141,203.84,4,False
123,6380,21.24,5,True
123,631,242.88,4,True
123,7630,279.97,2,True
123,9327,492.74,2,True
124,4561,484.34,3,True
124,399,272.03,1,True
124,7764,108.27,3,True
124,2219,74.14,1,True
124,1337,391.8,1,True
124,5697,283.84,3,True
124,74,380.93,2,True
124,3130,400.57,3,False
124,1819,124.03,5,True
124,8867,211.23,5,True
125,5154,256.21,3,True
126,6434,355.99,3,True
126,4507,401.09,4,True
126,2329,208.14,4,True
126,2418,471.25,3,True
126,5019,417.28,3,True
126,981,426.49,1,True
127,2195,135.66,5,True
127,766,94.03,2,False
127,8516,283.27,4,True
128,6345,7.93,3,True
128,5648,397.41,1,True
128,1357,128.93,5,True
128,9175,144.1,1,True
128,4353,334.49,3,True
128,4277,464.41,1,True
128,4161,382.74,3,True
128,8484,51.41,4,True
128,2544,257.02,4,False
129,9056,119.46,2,True
129,633,474.05,4,True
129,9595,96.03,3,True
129,8394,223.93,4,True
129,5180,111.77,5,True
129,3162,453.94,3,True
129,7484,330.14,3,True
129,3914,337.75,3,True
130,2612,125.8,2,False
130,5468,476.68,3,True
130,2210,406.78,5,True
130,9112,135.5,5,True
130,8907,436.84,4,True
130,8485,10.67,5,True
130,41,163.49,5,False
130,1312,463.64,4,True
130,7013,196.49,4,True
131,9344,240.16,2,True
131,5502,82.06,5,True
131,8397,446.8,2,True
131,1948,186.78,3,True
131,5193,52.53,3,True
131,2993,86.54,1,False
132,315,422.6,4,True
132,9954,337.9,1,True
132,725,367.67,4,True
133,5100,377.76,3,True
134,9838,224.05,5,False
135,5864,468.01,4,True
135,6690,472.05,1,True
135,7223,413.74,4,True
136,4192,263.07,3,True
136,5076,194.17,3,True
136,7435,135.11,5,True
136,2961,403.95,4,True
136,7438,445.59,4,True
136,3123,7.22,1,True
136,1051,451.83,5,True
136,1579,268.19,2,True
136,430,132.09,3,True
136,350,282.78,1,True
137,224,238.16,4,True
137,7480,243.0,4,True
137,8129,192.14,3,True
137,1320,264.67,2,True
137,8780,71.39,2,True
137,4299,320.15,1,True
137,8457,366.95,3,True
138,5466,293.02,1,True
138,1614,242.7,4,True
139,2528,144.31,1,True
140,603,335.84,4,True
140,6173,177.69,2,True
140,2572,170.21,2,True
140,2408,356.71,3,True
140,2864,274.01,5,False
141,3975,221.57,2,True
141,5380,375.47,2,True
141,7915,329.37,4,True
142,724,357.28,1,True
142,3938,23.51,5,True
142,4616,350.3,4,True
142,2787,334.83,2,True
142,5773,56.47,4,True
142,2682,323.51,5,True
142,7591,124.57,2,True
143,2261,166.39,2,True
143,9257,336.78,5,False
143,221,278.42,5,True
143,9566,129.43,1,True
143,6391,77.12,4,False
143,2820,431.1,3,True
143,321,17.89,4,True
143,5302,187.6,4,True
143,61,76.73,4,True
143,777,137.35,3,False
144,9389,262.96,1,True
144,2420,380.25,5,False
145,6224,302.09,3,True
145,6862,377.78,2,True
145,9309,79.61,2,True
146,4063,114.55,1,True
146,5966,318.52,1,True
146,3550,231.23,1,True
146,6563,330.39,1,True
146,2127,336.55,1,True
146,9281,430.13,1,True
147,1582,450.77,2,True
147,7146,30.07,2,True
147,7722,250.24,5,True
147,3688,44.4,5,True
147,3936,196.16,3,True
147,7889,375.96,1,True
148,1131,185.23,1,True
148,4521,85.64,2,True
148,6094,87.85,4,True
148,356,333.4,5,True
148,7780,26.45,2,True
148,4530,88.87,3,True
148,5273,168.06,2,True
148,1750,203.83,3,True
148,800,274.49,2,True
148,6438,88.88,4,True
149,6441,307.37,3,True
149,1718,457.78,1,False
149,7550,240.1,2,True
149,7573,446.96,4,True
149,2780,140.69,4,True
149,7777,142.55,5,True
149,2607,318.68,3,True
150,8251,420.08,3,True
150,6034,125.06,5,True
150,2338,465.15,1,True
150,5861,235.98,1,False
150,7748,187.65,4,True
151,884,31.9,5,True
151,4223,500.59,5,True
151,9566,129.43,5,True
151,4853,438.33,5,True
151,680,148.1,2,True
151,9039,137.31,3,True
151,572,363.73,2,True
151,6732,303.9,5,True
151,6152,189.69,4,False
152,5684,158.97,5,True
152,2166,377.34,3,True
152,5851,362.21,3,True
152,512,192.84,1,True
153,6528,193.7,1,True
153,1248,330.08,1,True
153,1277,166.45,2,False
153,6974,343.37,4,True
153,9080,402.45,5,True
153,2775,97.99,2,True
153,3403,136.56,2,True
153,3744,203.2,5,True
153,8614,243.34,4,True
153,8086,87.49,5,True
154,4720,160.99,1,False
154,5493,137.78,1,True
154,1942,334.87,2,True
154,4290,114.04,2,True
154,5616,413.17,5,True
154,8223,56.75,3,True
154,8741,264.85,1,True
154,2370,317.24,1,True
154,9109,229.78,4,True
154,3845,195.51,1,True
155,6395,334.85,1,True
155,8383,469.18,3,True
155,6721,277.5,2,True
155,1601,185.09,4,True
155,2525,264.36,4,True
155,81,430.91,2,True
156,8473,75.52,4,True
156,3358,133.66,5,True
156,9884,359.18,3,True
156,1822,139.06,1,True
156,2764,327.57,3,True
156,1399,348.74,3,True
156,172,307.76,5,True
156,5939,149.57,3,False
156,7882,19.8,4,True
156,1774,6.76,2,True
157,6048,172.34,4,True
157,4160,350.02,3,True
157,7974,393.68,4,False
157,3748,252.86,5,True
157,9206,181.16,1,True
157,1277,166.45,5,False
157,8328,71.38,5,True
157,423,478.16,4,True
158,8473,75.52,4,True
158,9967,70.55,5,True
158,3410,167.85,5,True
159,4328,225.52,2,True
159,9626,54.66,3,True
159,6362,62.31,5,True
159,7227,272.39,5,True
159,880,474.94,3,True
159,1424,89.07,4,True
159,9644,186.09,1,True
160,3820,297.53,4,True
160,7465,151.33,1,True
160,7866,108.4,5,True
160,1668,25.27,1,True
160,8319,347.97,4,True
160,9030,384.11,4,True
161,7745,364.91,2,True
161,2966,13.32,1,True
161,8866,101.68,1,True
161,2614,415.4,4,True
161,9980,438.93,3,True
161,7489,410.61,4,True
161,1123,198.63,4,True
162,9276,192.9,4,True
162,9112,135.5,5,True
162,4351,177.64,1,True
162,3763,206.99,4,True
162,4864,371.72,2,True
162,5893,338.49,4,True
162,2272,377.75,3,True
163,2242,12.63,1,True
164,3253,251.93,2,True
164,542,4.16,1,True
164,9149,70.43,5,True
164,9862,261.9,1,True
164,1755,211.85,1,True
164,9172,90.09,5,True
164,5624,374.03,1,True
164,85,103.61,4,True
164,3718,227.39,1,True
165,4497,67.26,5,True
165,147,61.7,2,True
165,5817,309.04,1,True
165,5587,317.26,2,True
165,1271,458.41,4,True
166,6919,494.57,5,True
166,6022,409.1,4,True
166,2384,208.52,3,True
166,4718,330.6,2,True
166,7887,92.2,5,True
166,5887,368.1,4,True
166,6302,45.25,2,True
166,2120,392.24,3,False
166,1958,320.54,4,True
166,5822,175.11,5,True
167,3747,495.88,5,True
167,6128,198.78,2,True
167,5879,194.76,5,True
167,4547,377.45,2,True
167,6572,412.46,5,False
167,4641,233.57,1,True
167,7866,108.4,5,True
167,1977,212.89,1,True
168,5637,464.04,5,True
168,3063,106.14,5,True
168,8183,343.23,5,True
169,6290,98.2,1,True
169,7617,397.72,3,True
170,9272,215.93,4,True
170,3616,318.11,5,True
170,6543,244.25,5,True
170,5100,377.76,5,True
170,3813,258.85,5,True
170,8490,160.97,1,True
170,27,299.22,5,True
170,7735,204.36,2,True
171,3726,109.87,5,True
171,797,328.94,2,True
171,663,428.12,3,True
171,1534,353.69,1,True
171,3285,126.41,4,False
171,5360,114.43,2,True
171,1857,243.34,5,True
172,464,158.8,2,True
172,717,386.22,4,True
172,6272,308.92,2,True
172,74,380.93,2,True
172,1912,322.4,2,True
172,9932,390.77,2,True
173,7637,114.4,2,True
173,25,225.08,3,True
174,6803,246.9,4,True
174,8799,62.74,2,True
174,3839,312.36,4,True
174,6809,327.24,2,True
174,7781,233.1,5,True
174,7144,367.68,2,True
174,6248,484.71,4,False
174,675,242.76,1,True
174,4415,129.37,4,True
174,9558,328.77,2,True
175,5527,225.33,2,True
175,7438,445.59,5,True
175,2202,126.8,1,True
175,8475,268.35,4,True
175,4126,226.53,1,True
175,1696,437.35,1,True
176,2325,170.77,5,True
177,6209,336.5,2,True
177,9392,135.97,3,True
177,5236,497.53,3,True
178,8324,237.68,5,True
178,1972,97.02,3,True
178,1730,231.91,5,True
178,7779,24.61,4,True
178,8344,138.26,4,True
178,7700,89.93,3,True
178,7456,53.88,3,True
179,2112,77.35,2,True
179,4170,43.62,3,True
179,1287,379.79,4,True
179,8285,122.02,1,True
179,3829,394.57,3,True
179,4074,14.94,3,True
180,6723,183.34,4,True
180,7325,317.19,1,False
180,99,346.87,4,True
180,6635,422.38,4,False
180,7312,407.08,4,True
180,7040,326.88,2,True
180,4150,298.21,5,True
180,7791,248.35,4,True
181,7224,475.08,1,True
181,5898,88.72,3,True
181,7968,389.71,3,True
181,2439,261.47,5,True
182,3074,246.7,3,True
182,8485,10.67,1,True
183,967,215.27,1,True
183,5618,264.48,3,True
184,2628,417.55,5,False
184,7679,37.21,1,True
184,3076,400.15,2,True
184,8132,49.5,5,True
184,2746,175.71,3,True
184,773,275.88,4,False
185,8535,105.92,4,True
185,5375,45.47,3,True
185,8508,461.97,3,True
185,9744,77.71,2,True
185,7113,133.31,1,True
185,8087,429.9,4,True
186,3496,479.76,3,True
186,7233,156.69,3,True
186,3982,135.02,4,True
186,9899,488.62,5,True
186,9110,49.56,1,False
186,3218,331.49,5,True
186,714,215.48,3,True
186,2200,480.24,1,True
186,7268,39.73,3,True
186,3674,326.6,2,True
187,8450,186.18,4,True
187,4693,359.1,5,True
188,8085,327.59,5,True
188,3149,318.71,1,True
188,6107,172.17,5,True
188,5843,421.04,3,False
188,7182,231.13,5,True
188,7195,416.06,5,True
189,7678,355.37,3,True
189,2402,410.11,1,True
189,1857,243.34,5,False
189,2555,99.53,3,True
189,7604,81.83,3,False
189,8863,101.55,1,True
190,764,61.16,4,True
190,6656,197.39,1,True
190,1436,357.36,1,True
190,9596,71.8,2,True
190,6744,239.46,3,True
190,3451,427.24,3,True
191,2235,197.42,2,True
192,5057,312.32,2,True
192,8913,174.4,2,True
192,1083,473.54,2,True
192,9913,156.71,3,False
192,8076,498.62,3,False
192,251,295.79,5,True
192,6874,39.91,5,True
192,5902,437.13,2,True
193,381,341.96,5,False
193,3919,20.97,5,True
194,9633,253.64,2,True
195,2513,189.58,4,True
195,4235,451.36,1,True
195,9727,390.94,5,True
195,4565,440.35,4,True
195,6274,306.63,2,True
195,8308,232.29,5,True
196,9671,292.12,1,True
196,1458,209.5,2,True
196,2538,418.09,5,True
196,9574,54.39,3,True
197,1038,42.8,1,True
197,7857,263.68,2,True
197,5235,314.63,5,True
197,398,203.79,1,True
197,7118,369.57,2,True
197,2191,273.77,3,False
197,2326,447.58,1,True
