358,30,4
358,55,4
359,383,1
359,848,1
359,471,2
360,126,4
360,315,2
360,192,2
361,784,3
361,368,3
361,248,1
362,891,5
362,889,2
362,961,5
363,28,3
363,5,5
363,413,3
364,284,5
364,245,2
364,33,5
365,507,5
365,886,3
365,237,2
366,823,2
366,918,1
366,36,4
367,1,1
367,883,4
367,130,2
368,569,2
368,825,3
368,55,1
369,927,1
369,768,1
369,993,5
370,433,2
370,518,1
370,638,2
371,578,4
371,697,2
371,655,3
372,150,3
372,265,2
372,686,5
373,628,2
373,420,5
373,85,5
374,914,1
374,424,4
374,778,3
375,413,3
375,149,2
375,327,5
376,681,1
376,106,2
376,87,3
377,158,3
377,155,2
377,260,5
378,317,5
378,151,4
378,459,2
379,98,1
379,685,5
379,373,1
380,735,5
380,841,1
380,225,3
381,467,5
381,878,1
381,774,4
382,30,3
382,210,4
382,370,2
383,461,2
383,430,3
383,790,2
384,958,3
384,990,3
384,793,5
385,730,3
385,62,5
385,456,4
386,201,5
386,983,5
386,382,5
387,921,4
387,137,2
387,983,4
388,169,5
388,469,5
388,76,3
389,170,2
389,506,2
389,1000,2
390,373,2
390,993,4
390,27,5
391,494,1
391,639,4
391,936,4
392,158,1
392,963,1
392,17,1
393,424,2
393,6,4
393,50,4
394,470,3
394,643,2
394,589,3
395,645,5
395,491,5
395,222,3
396,840,4
396,761,3
396,992,5
397,395,2
397,134,1
397,734,1
398,148,5
398,803,1
398,245,2
399,874,2
399,537,4
399,350,1
400,783,3
400,582,2
400,403,5
401,54,5
401,750,4
401,296,5
402,649,1
402,621,4
402,864,2
403,879,3
403,52,5
403,554,3
404,826,3
404,337,5
404,165,4
405,586,3
405,681,2
405,697,1
406,794,4
406,437,3
406,200,1
407,272,1
407,206,2
407,550,5
408,299,3
408,813,2
408,40,4
409,970,1
409,182,5
409,508,5
410,835,1
410,334,4
410,999,1
411,312,1
411,136,2
411,158,1
412,142,2
412,119,2
412,863,2
413,942,3
413,403,2
413,582,1
414,167,2
414,742,5
414,698,1
415,729,1
415,814,4
415,820,4
416,381,4
416,981,4
416,36,3
417,139,2
417,389,2
417,715,4
418,447,2
418,592,1
418,999,1
419,645,3
419,819,3
419,868,3
420,265,1
420,993,4
420,628,4
421,18,5
421,691,1
421,396,3
422,224,3
422,552,4
422,335,4
423,160,5
423,596,5
423,706,4
424,887,2
424,440,2
424,728,2
425,981,2
425,599,4
425,772,5
426,745,2
426,931,5
426,650,4
427,404,1
427,470,1
427,70,4
428,702,2
428,163,5
428,701,3
429,598,4
429,797,3
429,688,5
430,845,3
430,21,5
430,71,1
431,65,3
431,689,4
431,818,5
432,851,5
432,733,2
432,200,2
433,609,4
433,754,4
433,183,3
434,602,5
434,771,3
434,866,5
435,500,5
435,221,3
435,956,1
436,641,3
436,671,4
436,589,5
437,592,2
437,452,4
437,876,3
438,596,5
438,211,3
438,740,3
439,82,4
439,17,2
439,762,4
440,620,5
440,803,2
440,699,2
441,835,2
441,772,5
441,939,5
442,612,4
442,745,4
442,685,1
443,628,3
443,833,2
443,498,5
444,464,2
444,74,1
444,25,4
445,214,3
445,5,3
445,488,4
446,277,1
446,382,1
446,157,4
447,508,5
447,819,1
447,156,4
448,782,1
448,451,2
448,982,4
449,141,4
449,566,4
449,338,2
450,251,2
450,758,1
450,741,2
451,21,4
451,943,1
451,815,4
452,809,1
452,935,1
452,640,2
453,3,1
453,368,3
453,802,3
454,747,3
454,275,1
454,587,2
455,435,4
455,505,5
455,659,4
456,879,3
456,262,4
456,113,3
457,617,1
457,606,3
457,644,3
458,760,5
458,394,5
458,93,2
459,924,4
459,718,1
459,489,3
460,865,3
460,874,5
460,824,5
461,661,3
461,972,2
461,17,5
462,194,1
462,251,1
462,81,5
463,447,2
463,284,3
463,963,2
464,103,3
464,729,5
464,462,2
465,457,3
465,913,4
465,757,3
466,856,1
466,367,5
466,508,1
467,496,4
467,649,4
467,183,5
468,133,4
468,999,4
468,39,2
469,342,2
469,476,1
469,185,5
470,988,4
470,685,5
470,519,5
471,189,1
471,620,3
471,662,2
472,4,5
472,24,4
472,607,4
473,923,4
473,117,5
473,115,4
474,739,4
474,156,1
474,653,1
475,278,4
475,192,2
475,473,1
476,106,4
476,510,1
476,457,5
477,94,4
477,43,2
477,911,4
478,325,2
478,447,5
478,576,3
479,364,4
479,813,4
479,26,3
480,340,5
480,703,5
480,580,1
481,374,3
481,274,3
481,946,4
482,681,3
482,640,1
482,503,5
483,300,4
483,182,1
483,225,5
484,799,4
484,681,2
484,392,5
485,981,4
485,662,2
485,203,2
486,905,1
486,666,4
486,307,3
487,78,5
487,608,2
487,104,1
488,320,5
488,910,1
488,61,5
489,612,5
489,436,2
489,344,1
490,222,2
490,50,4
490,494,5
491,588,2
491,375,2
491,890,5
492,581,3
492,837,1
492,384,3
493,858,3
493,96,4
493,409,2
494,986,1
494,760,4
494,752,3
495,851,4
495,919,4
495,67,2
496,826,4
496,414,5
496,271,2
497,962,3
497,481,4
497,475,2
498,598,4
498,990,5
498,336,5
499,786,3
499,693,5
499,624,2
500,334,4
500,216,5
500,154,1
501,819,5
501,342,1
501,165,4
502,104,5
502,335,1
502,652,5
503,935,5
503,661,1
503,300,2
504,65,3
504,608,1
504,905,4
505,585,3
505,620,5
505,770,4
506,185,5
506,485,5
506,92,5
507,677,3
507,960,5
507,450,3
508,463,5
508,663,4
508,355,1
509,656,5
509,607,1
509,828,3
510,802,5
510,494,3
510,343,4
511,858,2
511,373,1
511,269,1
512,19,1
512,608,1
512,591,1
513,850,1
513,790,3
513,656,1
514,162,2
514,959,5
514,278,3
515,299,2
515,913,2
515,22,3
516,348,3
516,706,1
516,591,1
517,821,1
517,159,4
517,709,4
518,409,2
518,584,3
518,122,3
519,644,3
519,363,5
519,868,2
520,108,3
520,320,1
520,533,1
521,326,1
521,789,4
521,593,5
522,166,3
522,470,4
522,727,2
523,457,4
523,423,4
523,788,2
524,510,1
524,208,5
524,584,4
525,734,2
525,624,3
525,147,1
526,435,4
526,841,4
526,603,5
527,744,2
527,497,1
527,150,1
528,887,1
528,536,4
528,837,2
529,714,5
529,842,1
529,413,4
530,492,5
530,879,3
530,994,1
531,912,1
531,522,5
531,162,4
532,708,2
532,587,1
532,651,5
533,617,3
533,699,1
533,959,5
534,665,3
534,859,5
534,430,3
535,967,2
535,512,2
535,683,3
536,232,2
536,580,1
536,311,5
537,782,1
537,488,1
537,80,5
538,856,4
538,23,3
538,642,3
539,978,2
539,892,2
539,527,2
540,253,4
540,607,5
540,62,2
541,636,2
541,87,4
541,206,3
542,241,3
542,428,4
542,593,2
543,6,3
543,774,4
543,199,3
544,657,3
544,870,4
544,301,4
545,861,4
545,463,5
545,203,1
546,142,2
546,568,1
546,579,2
547,937,5
547,841,4
547,389,2
548,815,5
548,10,3
548,177,1
549,492,2
549,191,1
549,873,5
550,686,5
550,163,5
550,726,5
551,160,5
551,666,5
551,554,5
552,693,2
552,689,3
552,251,2
553,65,3
553,381,4
553,726,2
554,136,1
554,261,1
554,769,3
555,542,3
555,105,5
555,556,3
556,975,3
556,481,1
556,896,5
557,64,1
557,450,5
557,909,5
558,330,3
558,35,1
558,450,4
559,862,2
559,459,5
559,276,3
560,365,3
560,433,2
560,640,4
561,998,5
561,617,1
561,118,3
562,984,1
562,643,1
562,956,3
563,669,4
563,38,3
563,139,5
564,282,5
564,884,4
564,745,3
565,838,2
565,820,2
565,883,1
566,211,2
566,782,4
566,891,3
567,162,2
567,815,3
567,388,3
568,52,3
568,685,1
568,910,5
569,159,4
569,437,3
569,768,4
570,993,3
570,745,4
570,513,4
571,540,2
571,274,3
571,763,1
572,261,3
572,92,4
572,613,4
573,809,3
573,4,2
573,814,5
574,257,4
574,796,1
574,90,4
575,395,4
575,68,5
575,501,1
576,385,2
576,781,2
576,614,1
577,93,2
577,33,3
577,193,4
578,445,2
578,158,4
578,802,1
579,415,1
579,59,4
579,605,3
580,569,3
580,337,1
580,440,2
581,248,3
581,77,4
581,757,5
582,623,5
582,137,2
582,507,3
583,695,3
583,575,2
583,695,5
584,457,5
584,609,1
584,330,5
585,954,4
585,496,5
585,503,1
586,515,5
586,997,3
586,870,4
587,682,4
587,602,1
587,572,5
588,279,2
588,688,4
588,331,3
589,760,5
589,518,1
589,561,3
590,814,3
590,26,1
590,614,3
591,439,5
591,814,1
591,901,4
592,733,5
592,930,5
592,535,2
593,291,5
593,99,5
593,376,3
594,121,4
594,770,3
594,710,4
595,277,5
595,206,4
595,532,2
596,662,4
596,440,4
596,127,3
597,824,4
597,764,3
597,711,5
598,71,1
598,876,1
598,66,4
599,3,2
599,431,2
599,621,1
600,893,5
600,564,2
600,160,2
601,669,5
601,626,5
601,228,3
602,776,5
602,869,4
602,669,1
603,538,1
603,653,1
603,271,4
604,989,5
604,982,4
604,956,5
605,53,4
605,776,4
605,644,1
606,339,1
606,433,3
606,946,3
607,65,5
607,962,1
607,830,4
608,670,1
608,529,4
608,611,4
609,37,3
609,216,2
609,762,1
610,154,5
610,77,1
610,131,2
611,63,1
611,304,3
611,192,4
612,855,4
612,540,5
612,409,1
613,836,1
613,649,2
613,247,3
614,91,5
614,288,1
614,140,4
615,43,5
615,917,2
615,490,5
616,645,3
616,325,3
616,226,5
617,311,5
617,994,5
617,986,4
618,810,2
618,678,4
618,579,5
619,40,3
619,977,2
619,5,2
620,250,1
620,813,1
620,357,1
621,192,5
621,333,2
621,38,3
622,194,2
622,54,1
622,121,3
623,288,4
623,555,4
623,181,1
624,866,5
624,382,3
624,546,2
625,56,4
625,434,1
625,605,1
626,432,5
626,313,1
626,95,5
627,642,3
627,803,4
627,331,4
628,103,3
628,18,1
628,384,1
629,172,2
629,924,4
629,499,2
630,960,4
630,762,1
630,149,2
631,81,4
631,269,4
631,928,4
632,878,1
632,571,4
632,259,2
633,66,3
633,817,2
633,293,2
634,836,3
634,888,5
634,735,5
635,500,3
635,213,3
635,971,2
636,473,1
636,949,3
636,347,3
637,692,4
637,922,2
637,292,2
638,717,3
638,891,3
638,567,1
639,598,1
639,53,5
639,586,3
640,812,1
640,536,1
640,639,1
641,509,1
641,965,2
641,723,3
642,586,5
642,832,1
642,198,2
643,476,3
643,350,2
643,65,1
644,48,3
644,670,2
644,432,5
645,797,1
645,276,3
645,296,4
646,964,4
646,664,1
646,632,1
647,928,4
647,640,3
647,489,5
648,300,1
648,256,4
648,753,5
649,962,5
649,938,3
649,950,2
650,653,2
650,646,2
650,140,4
651,727,1
651,314,1
651,687,3
652,327,5
652,106,3
652,784,5
653,467,5
653,411,1
653,997,5
654,893,1
654,398,3
654,390,1
655,450,1
655,750,2
655,825,4
656,432,1
656,955,4
656,441,5
657,319,4
657,199,4
657,138,1
658,749,3
658,611,3
658,550,5
659,798,5
659,9,4
659,52,2
660,732,1
660,71,2
660,836,1
661,844,1
661,40,2
661,585,5
662,573,5
662,938,2
662,285,1
663,157,1
663,427,4
663,641,3
664,610,3
664,137,5
664,597,1
665,407,4
665,44,4
665,610,1
666,657,4
666,63,1
666,51,3
667,320,3
667,495,3
667,847,3
668,194,4
668,613,5
668,844,5
669,529,1
669,370,1
669,242,2
670,561,5
670,221,5
670,13,1
671,309,5
671,410,1
671,902,5
672,826,1
672,498,3
672,553,4
673,976,1
673,961,3
673,875,4
674,625,3
674,396,1
674,658,5
675,214,2
675,603,3
675,156,5
676,990,1
676,478,1
676,654,5
677,701,2
677,204,3
677,955,5
678,416,1
678,128,2
678,750,4
679,602,1
679,132,4
679,244,2
680,943,5
680,140,3
680,940,5
681,654,2
681,512,2
681,961,3
682,443,2
682,352,4
682,209,4
683,827,3
683,705,3
683,210,5
684,37,5
684,499,3
684,335,3
685,223,2
685,81,2
685,609,2
686,726,1
686,76,1
686,843,1
687,610,5
687,362,3
687,120,1
688,927,3
688,21,2
688,995,3
689,16,5
689,802,1
689,251,1
690,216,4
690,473,5
690,579,5
691,244,5
691,652,3
691,846,2
692,69,2
692,453,4
692,416,2
693,361,3
693,378,2
693,26,5
694,707,4
694,418,5
694,259,2
695,695,2
695,338,5
695,825,4
696,810,2
696,468,3
696,746,1
697,436,2
697,662,3
697,373,5
698,955,5
698,266,3
698,353,3
699,701,3
699,339,3
699,680,4
700,572,5
700,329,3
700,473,4
701,684,1
701,95,2
701,854,1
702,137,5
702,288,5
702,528,4
703,11,1
703,292,5
703,236,4
704,157,5
704,191,5
704,926,3
705,60,4
705,583,4
705,228,5
706,930,1
706,94,5
706,589,5
707,317,3
707,393,5
707,785,5
708,45,2
708,160,3
708,19,4
709,599,1
709,330,4
709,703,4
710,132,4
710,365,5
710,124,2
711,867,3
711,509,1
711,77,2
712,441,1
712,773,2
712,227,3
713,153,4
713,929,5
713,991,2
714,52,1
714,962,5
714,424,5
715,441,5
715,955,2
715,624,3
716,981,3
716,260,3
716,460,5
717,263,3
717,955,3
717,411,1
718,606,3
718,399,5
718,99,5
719,910,2
719,644,3
719,916,3
720,987,5
720,42,1
720,525,3
721,199,4
721,531,2
721,201,3
722,150,5
722,402,2
722,304,3
723,896,4
723,980,3
723,788,4
724,549,5
724,293,1
724,578,3
725,10,2
725,519,5
725,695,2
726,335,5
726,117,2
726,42,4
727,159,4
727,501,2
727,665,3
728,574,2
728,828,4
728,468,2
729,213,3
729,344,1
729,177,2
730,872,4
730,511,4
730,412,1
731,346,3
731,893,5
731,624,5
732,280,2
732,227,5
732,823,2
733,57,5
733,217,4
733,774,4
734,603,3
734,692,1
734,718,1
735,221,4
735,1,3
735,204,4
736,725,2
736,588,3
736,514,2
737,974,1
737,142,4
737,478,2
738,252,1
738,65,4
738,679,3
739,416,5
739,776,3
739,377,5
740,240,2
740,876,5
740,242,5
741,564,3
741,126,4
741,449,2
742,726,3
742,702,3
742,875,4
743,133,3
743,688,3
743,490,4
744,830,4
744,490,2
744,859,5
745,718,5
745,65,1
745,222,5
746,512,2
746,158,5
746,148,2
747,865,2
747,634,2
747,844,3
748,151,2
748,667,2
748,97,2
749,871,5
749,88,2
749,282,4
750,339,3
750,695,2
750,70,2
751,139,2
751,375,4
751,699,2
752,328,2
752,472,2
752,702,2
753,837,5
753,12,3
753,388,3
754,199,5
754,75,3
754,196,4
755,136,5
755,36,3
755,206,3
756,377,3
756,122,4
756,733,2
757,396,3
757,590,1
757,950,1
758,664,1
758,51,2
758,746,3
759,176,4
759,263,3
759,502,1
760,369,3
760,36,1
760,236,5
761,633,4
761,28,4
761,821,5
762,558,3
762,800,4
762,138,3
763,605,1
763,212,3
763,71,1
764,221,2
764,255,2
764,805,5
765,82,3
765,550,4
765,932,3
766,909,2
766,873,4
766,344,1
767,781,1
767,263,5
767,378,2
768,843,1
768,796,5
768,691,2
769,167,3
769,491,2
769,351,2
770,260,2
770,351,1
770,493,2
771,501,4
771,136,3
771,770,1
772,309,4
772,969,4
772,561,2
773,927,5
773,624,1
773,342,3
774,710,1
774,780,4
774,430,5
775,585,2
775,650,4
775,522,1
776,627,1
776,676,3
776,49,3
777,636,3
777,871,2
777,854,4
778,57,3
778,97,2
